employee_id,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,meetings_attended,collaboration_score,punctuality_score,training_hours_completed,work_engagement_score,peer_interaction_score,initiative_score,task_followup_score,speech_sentiment_score,speech_energy_level,speech_clarity_score,tone_consistency_score,speaking_speed,pause_frequency,pitch_variation,volume_stability_score,performance_rating
4952,63,9,5,73,47,10,8,9,19,9,9,14.0,5,8,6,10,0.77,9,8,9,117,2,9,9,High
4953,56,10,2,76,36,9,7,9,15,10,8,20.5,7,8,8,8,0.79,9,8,7,131,1,10,9,High
4954,31,5,1,27,45,6,6,4,8,4,5,9.1,6,3,2,3,0.23,1,4,2,85,7,3,3,Low
4955,33,9,2,61,36,7,8,7,22,7,7,13.4,7,7,5,6,0.26,5,6,7,132,7,8,3,Medium
4956,50,8,5,90,43,10,10,8,16,9,9,13.1,7,7,8,9,0.64,8,8,6,141,4,9,6,High
4957,54,8,4,80,42,9,7,8,16,8,9,20.0,8,8,9,9,0.49,8,9,7,136,1,10,9,High
4958,31,6,3,61,32,3,7,6,10,10,7,17.4,5,7,7,7,0.19,5,1,5,128,3,3,6,Medium
4959,35,5,0,40,38,3,6,6,10,5,4,6.7,1,5,5,4,-0.19,4,6,5,86,8,5,5,Low
4960,25,5,1,68,39,9,4,8,12,3,4,11.0,2,5,2,5,-0.35,5,3,2,75,8,4,5,Low
4961,43,6,2,74,36,9,5,7,12,6,9,13.0,8,9,6,7,0.35,5,2,3,89,5,7,5,Medium
4962,46,9,3,76,42,5,6,6,13,9,8,9.9,9,8,7,5,0.55,6,6,6,111,4,6,7,Medium
4963,24,5,1,62,28,4,5,5,10,6,3,8.8,1,4,4,3,-0.42,1,7,2,72,5,8,2,Low
4964,34,5,2,82,40,6,3,5,15,6,8,16.5,8,6,3,7,0.37,5,8,7,93,6,4,8,Medium
4965,32,5,2,41,26,4,5,1,13,3,7,14.0,2,6,2,2,0.02,7,5,3,90,9,1,6,Low
4966,50,9,4,91,42,7,8,8,16,8,7,14.0,8,10,6,7,0.85,8,9,6,149,4,8,7,High
4967,36,7,1,69,37,8,5,7,15,8,6,14.5,6,7,8,8,0.63,6,7,6,130,2,8,5,Medium
4968,38,7,0,76,41,4,4,6,9,4,3,8.7,2,4,4,2,-0.27,4,2,6,107,7,3,5,Low
4969,45,6,3,95,39,7,7,8,16,6,7,11.4,5,7,6,5,0.51,6,6,5,105,7,8,6,Medium
4970,54,3,4,87,47,9,1,5,9,10,5,10.5,8,4,6,7,0.41,7,3,7,129,2,5,7,Medium
4971,46,8,2,79,42,9,8,9,14,9,10,21.6,7,6,8,8,0.46,9,8,7,129,4,9,9,High
4972,27,6,1,76,37,6,5,7,12,8,6,13.7,8,7,6,10,0.28,6,6,8,152,4,4,5,Medium
4973,27,6,3,85,46,9,6,6,11,4,5,15.3,7,6,8,6,0.02,4,5,6,131,3,6,3,Medium
4974,46,8,2,69,42,6,7,8,19,7,9,20.8,8,9,6,8,1.0,5,8,9,156,3,8,9,High
4975,49,2,3,90,44,6,6,7,12,9,6,17.4,7,5,6,7,0.68,8,6,8,104,2,7,5,Medium
4976,44,8,4,91,45,8,10,8,17,7,7,20.3,7,6,5,8,0.63,5,7,8,161,2,9,8,High
4977,49,4,5,90,43,4,7,5,16,7,6,9.8,6,9,3,3,0.42,6,4,4,126,5,5,7,Medium
4978,36,7,4,100,40,5,3,6,15,6,8,11.7,5,6,2,5,-0.33,7,6,7,100,7,6,5,Medium
4979,31,5,1,65,34,4,5,8,5,5,1,6.3,7,5,5,5,-0.21,5,2,5,93,4,3,5,Low
4980,43,5,5,38,38,7,8,9,14,5,6,8.9,5,7,4,7,0.36,3,7,6,107,5,6,5,Medium
4981,57,6,4,83,43,7,8,10,14,7,9,10.8,8,9,10,9,0.82,9,9,8,150,2,7,9,High
4982,55,7,5,96,37,10,4,8,13,8,9,20.1,10,8,9,8,0.65,7,10,10,147,4,9,7,High
4983,34,7,1,69,43,7,7,6,15,5,4,5.4,6,9,5,8,0.12,5,8,7,109,0,6,8,Medium
4984,58,5,1,71,34,7,7,10,12,6,7,16.8,9,6,3,7,0.63,7,5,8,128,7,7,8,Medium
4985,39,8,6,82,34,8,9,9,19,10,9,12.9,9,10,8,8,0.5,6,5,7,155,1,7,10,High
4986,54,10,2,71,46,10,6,10,18,9,7,19.2,8,10,8,9,0.88,7,9,8,159,2,6,9,High
4987,21,2,1,81,28,3,3,5,9,3,5,5.8,2,5,5,6,0.04,6,5,2,95,7,4,5,Low
4988,56,7,4,67,46,4,6,9,12,4,6,15.1,6,5,4,8,-0.0,6,6,6,114,4,1,6,Medium
4989,37,7,2,56,34,6,4,10,12,6,6,10.3,7,7,6,5,0.26,7,8,9,105,8,4,10,Medium
4990,41,10,2,81,28,8,10,7,15,10,10,19.2,9,9,10,9,0.69,9,8,7,150,1,9,9,High
4991,30,3,2,36,35,6,2,2,11,6,3,7.3,4,6,4,5,-0.25,2,4,5,88,1,3,2,Low
4992,41,7,1,87,31,7,6,6,20,8,5,6.6,3,5,5,9,0.07,5,4,7,117,5,6,8,Medium
4993,49,9,4,94,40,8,9,5,22,9,8,12.3,10,8,9,9,0.26,6,9,6,126,0,10,9,High
4994,24,3,1,36,32,3,5,6,6,5,4,10.4,4,3,1,6,0.12,2,4,5,70,4,5,2,Low
4995,41,7,1,74,32,5,2,3,7,7,5,16.7,7,4,6,5,0.24,5,7,7,111,3,5,5,Medium
4996,46,7,2,90,33,7,5,8,11,7,5,10.7,6,5,5,8,0.35,10,7,7,124,4,8,5,Medium
4997,33,5,2,62,45,6,7,5,16,7,7,13.8,9,7,7,7,-0.28,8,5,3,96,0,9,6,Medium
4998,55,5,2,60,30,5,4,5,11,6,4,12.5,5,3,5,6,0.21,4,3,6,101,7,8,6,Medium
4999,46,7,2,87,39,8,4,7,13,6,9,15.0,5,7,6,8,-0.4,6,6,4,149,4,3,7,Medium
5000,23,3,1,42,33,9,4,4,9,3,5,6.6,4,4,5,1,-0.28,5,7,5,136,7,3,4,Low
5001,41,5,3,56,31,4,5,8,9,4,9,15.2,6,8,6,3,0.37,7,7,3,117,10,7,5,Medium
5002,50,6,3,96,44,8,10,7,12,10,9,19.1,8,10,8,10,1.0,10,8,10,116,1,10,9,High
5003,51,10,6,66,40,10,10,10,19,9,10,21.8,7,9,8,8,1.0,8,9,7,149,1,10,10,High
5004,26,4,0,53,30,7,3,4,7,7,6,11.2,2,5,3,4,-0.11,5,4,10,92,5,1,2,Low
5005,36,3,2,65,46,3,5,6,6,3,5,4.6,3,5,2,7,-0.16,6,7,3,93,6,1,4,Low
5006,38,7,1,87,40,8,2,5,12,6,6,14.2,6,6,6,9,-0.03,7,4,6,100,5,6,5,Medium
5007,37,10,3,61,42,7,6,5,13,5,7,9.8,8,6,7,7,0.4,5,9,6,133,5,6,3,Medium
5008,48,5,2,62,43,6,7,6,11,8,5,12.7,6,7,6,6,0.05,4,5,6,108,7,8,5,Medium
5009,43,7,1,61,27,4,10,5,9,8,7,11.4,6,9,5,8,0.09,8,7,7,138,8,4,6,Medium
5010,35,4,0,64,38,5,2,8,10,2,6,9.1,1,4,3,7,-0.28,5,5,1,86,3,7,4,Low
5011,28,1,1,68,23,5,7,3,9,4,1,6.4,5,8,5,5,-0.04,1,5,1,93,10,5,5,Low
5012,40,4,1,71,42,7,5,6,11,6,5,11.8,5,6,4,7,0.08,4,6,6,122,3,8,6,Medium
5013,25,7,1,38,39,8,3,5,10,8,8,18.8,6,4,10,5,0.11,5,6,8,87,3,6,9,Medium
5014,32,5,1,64,30,1,2,5,6,3,3,8.0,5,4,2,4,0.22,6,3,6,96,7,1,4,Low
5015,32,9,1,52,33,4,6,8,16,5,6,11.6,8,8,4,6,0.2,7,8,5,137,1,6,6,Medium
5016,35,5,1,100,49,6,7,5,12,5,7,12.2,7,8,5,7,0.21,6,4,7,127,7,7,4,Medium
5017,43,10,5,91,47,8,5,9,23,7,7,15.4,10,9,9,7,0.44,6,9,10,155,2,9,9,High
5018,57,9,4,82,38,8,9,9,19,9,10,17.2,7,9,7,10,0.64,10,7,7,151,4,6,8,High
5019,53,5,1,96,37,6,5,7,14,10,4,8.1,8,6,10,5,0.29,7,7,10,121,9,9,7,Medium
5020,38,8,0,46,36,7,7,8,15,7,8,12.9,6,7,7,7,0.4,4,6,4,130,7,10,7,Medium
5021,39,8,4,58,44,10,5,8,9,6,8,10.6,5,6,3,7,0.47,6,5,4,86,2,8,10,Medium
5022,41,6,3,98,58,6,5,6,19,5,8,13.6,6,10,2,6,0.73,7,7,6,111,5,7,5,Medium
5023,47,6,1,85,37,7,4,8,15,5,5,10.2,7,8,7,7,0.31,6,7,6,90,8,5,7,Medium
5024,56,9,3,83,36,9,6,8,20,9,10,17.9,9,8,7,9,0.22,8,9,8,146,4,10,9,High
5025,40,7,1,86,33,4,7,7,14,5,5,9.7,9,8,5,5,0.03,9,8,7,152,8,5,4,Medium
5026,55,9,6,98,41,9,10,8,18,8,7,15.8,9,7,6,10,0.89,8,6,9,147,3,6,10,High
5027,43,8,3,85,45,6,7,10,11,8,10,10.7,9,8,8,4,0.42,5,5,6,131,3,8,6,Medium
5028,21,6,0,68,37,5,2,4,8,1,3,4.8,4,3,1,8,-0.17,1,7,3,81,7,4,5,Low
5029,56,9,4,84,33,10,7,9,14,9,9,14.4,7,8,7,8,0.96,6,8,10,144,1,9,9,High
5030,49,4,1,70,37,8,5,4,18,4,7,6.8,6,6,6,6,0.4,4,6,4,116,5,7,9,Medium
5031,44,4,0,62,43,7,5,4,10,10,6,15.7,6,6,7,4,0.58,4,6,5,118,4,8,5,Medium
5032,41,6,3,87,34,2,6,7,16,6,5,11.2,5,6,6,8,0.28,6,5,7,102,1,7,7,Medium
5033,35,4,0,86,35,3,2,3,8,4,5,9.5,7,4,2,10,-0.47,6,6,2,98,11,4,6,Low
5034,48,8,4,86,39,7,10,10,17,9,8,17.6,9,7,8,9,0.88,10,8,6,144,3,7,7,High
5035,35,5,1,69,37,2,3,4,9,2,7,8.7,5,1,4,7,-0.44,4,3,3,76,0,7,8,Low
5036,56,8,2,75,40,9,5,9,13,6,10,23.1,6,9,7,9,0.61,9,10,10,135,4,9,9,High
5037,58,9,4,85,40,8,7,6,18,9,9,15.6,10,10,9,10,0.58,6,6,8,148,1,9,6,High
5038,40,8,3,91,41,7,9,9,15,9,7,14.6,10,7,7,8,1.0,9,9,7,169,0,10,10,High
5039,24,8,1,22,42,4,10,6,12,8,6,12.0,8,6,4,6,0.52,4,4,7,112,0,8,5,Medium
5040,36,6,3,78,36,6,5,4,15,8,7,8.9,8,7,6,4,0.35,7,8,6,109,5,7,7,Medium
5041,46,8,5,93,32,9,8,9,19,9,10,19.0,7,6,10,7,0.84,9,10,7,123,2,9,9,High
5042,34,8,2,60,37,8,7,7,12,6,6,12.9,5,7,8,6,0.2,4,8,6,97,1,8,7,Medium
5043,43,7,3,80,45,5,5,5,10,5,8,12.6,5,8,9,8,0.33,6,4,6,99,5,6,5,Medium
5044,51,8,3,62,41,7,7,6,14,7,6,6.5,4,5,3,8,0.33,6,5,7,121,1,7,8,Medium
5045,52,5,4,55,47,8,5,7,11,7,9,9.3,6,3,5,8,0.68,9,9,4,107,5,5,8,Medium
5046,40,8,1,72,35,4,6,4,13,4,5,14.3,9,6,8,5,0.03,8,4,7,109,4,7,6,Medium
5047,33,4,3,77,34,8,7,10,14,7,6,9.1,8,4,3,7,0.22,6,5,1,94,6,7,6,Medium
5048,43,5,3,84,36,5,5,6,12,6,6,9.0,6,7,6,5,0.1,7,7,7,124,8,7,8,Medium
5049,67,8,4,83,27,10,7,7,19,7,8,22.0,7,10,10,8,0.51,8,8,8,103,3,8,9,High
5050,29,7,3,87,43,7,8,6,9,7,6,13.0,6,7,5,6,0.33,10,6,6,112,6,7,4,Medium
5051,59,9,4,86,44,9,8,10,14,7,7,13.5,9,9,6,7,0.74,7,10,8,167,2,7,10,High
5052,39,6,2,69,49,8,5,6,16,10,7,12.0,6,8,8,9,0.48,3,5,6,130,5,5,5,Medium
5053,52,9,5,100,50,7,7,10,17,8,7,17.0,7,9,7,9,1.0,10,8,7,140,3,10,9,High
5054,40,6,2,66,41,5,6,6,18,7,8,9.5,7,9,6,6,0.18,6,8,6,110,1,5,6,Medium
5055,45,10,3,81,38,9,9,10,19,8,9,16.8,8,9,10,10,0.67,7,7,10,149,1,10,9,High
5056,40,6,0,59,33,4,5,6,9,2,1,9.0,4,6,6,5,0.2,4,5,3,98,4,6,2,Low
5057,47,9,2,98,50,6,10,8,16,8,10,16.6,7,10,10,8,0.47,8,8,7,143,2,6,8,High
5058,28,3,1,55,42,2,4,4,7,5,6,4.0,6,5,4,4,-0.1,5,2,3,88,9,4,2,Low
5059,57,9,2,60,36,9,8,8,14,8,8,19.3,9,8,9,10,0.94,5,6,9,125,2,6,10,High
5060,60,8,3,80,29,10,8,8,15,8,8,14.4,9,8,6,8,0.89,8,8,6,111,2,7,9,High
5061,48,5,4,88,36,5,4,6,14,5,8,15.4,9,7,7,8,0.45,8,8,6,128,3,5,6,Medium
5062,48,7,2,100,43,8,6,6,8,7,8,13.3,4,5,6,7,0.41,7,10,5,106,5,7,5,Medium
5063,46,10,3,92,49,10,9,9,17,8,10,18.3,7,9,8,6,0.51,7,10,8,129,1,10,8,High
5064,40,3,0,55,41,7,5,5,7,6,8,11.7,9,8,7,3,-0.09,5,6,6,114,5,6,7,Medium
5065,33,8,4,95,41,9,8,10,19,8,8,16.3,9,7,9,7,0.7,7,9,8,137,0,9,9,High
5066,37,4,1,58,23,2,3,7,4,2,2,7.7,4,6,3,2,-0.38,1,2,3,82,11,4,3,Low
5067,26,3,0,39,29,2,3,3,12,5,5,4.3,5,7,4,2,-0.41,1,2,3,93,8,5,4,Low
5068,54,7,4,59,44,7,10,7,15,9,9,16.7,9,8,7,9,0.6,7,6,9,145,1,9,8,High
5069,35,6,2,78,40,8,7,5,13,6,5,4.1,7,4,6,6,0.29,9,4,3,101,4,7,5,Medium
5070,47,8,5,75,41,10,9,9,14,9,9,19.1,8,8,10,9,0.67,9,10,7,145,2,6,10,High
5071,41,5,2,86,46,9,6,5,9,6,5,7.5,9,7,3,7,0.19,8,5,2,103,4,4,8,Medium
5072,39,5,2,70,45,8,7,8,9,7,5,9.1,6,6,6,7,0.31,7,7,6,131,2,6,7,Medium
5073,34,5,2,47,33,8,7,8,7,8,5,11.6,4,7,6,7,0.4,4,5,5,127,6,7,9,Medium
5074,37,6,3,68,44,7,3,7,13,4,7,11.5,6,6,2,7,0.14,7,7,7,111,6,4,6,Medium
5075,46,7,2,68,33,5,5,7,13,4,8,11.1,8,7,4,7,-0.0,8,10,6,136,6,7,5,Medium
5076,44,5,0,80,34,7,6,5,10,6,6,12.1,8,5,8,10,0.33,7,8,8,119,2,9,8,Medium
5077,39,8,1,77,40,5,5,7,11,6,4,8.4,7,8,3,5,0.23,7,5,6,112,4,6,6,Medium
5078,43,6,2,63,49,10,7,7,17,8,7,13.4,8,9,4,6,-0.06,8,5,6,122,7,4,8,Medium
5079,55,10,4,61,47,8,7,10,19,10,9,15.9,10,6,9,9,0.75,6,9,9,136,1,9,7,High
5080,45,7,4,62,43,6,3,8,12,8,7,17.1,4,4,5,8,0.37,4,7,4,133,9,8,6,Medium
5081,39,5,3,41,46,7,3,6,12,6,7,13.4,6,8,2,7,0.12,7,4,6,111,3,6,9,Medium
5082,46,7,5,81,39,8,4,6,16,6,8,7.1,7,7,8,5,0.17,5,8,8,93,5,7,8,Medium
5083,28,7,2,56,41,9,6,5,12,6,9,9.9,8,5,2,6,0.8,9,7,6,131,2,6,5,Medium
5084,61,9,4,86,43,8,8,10,12,8,9,19.5,8,8,7,8,0.52,8,10,10,165,1,9,9,High
5085,39,6,1,66,35,5,7,6,10,7,5,14.6,6,5,5,5,-0.12,5,8,6,149,1,4,6,Medium
5086,21,3,1,53,36,4,5,2,4,3,8,7.1,3,5,3,4,0.23,10,5,6,95,3,7,6,Low
5087,32,5,2,57,33,4,4,4,5,3,4,4.6,4,7,7,6,-0.13,5,5,4,95,8,4,6,Low
5088,45,7,2,99,39,6,4,4,12,8,7,10.9,4,6,7,5,0.13,1,8,6,130,5,6,9,Medium
5089,56,10,4,100,32,9,7,10,19,10,9,16.1,7,9,9,9,0.96,8,8,6,126,5,8,8,High
5090,35,6,1,25,20,5,6,4,8,5,3,5.9,7,4,4,5,0.09,5,2,7,75,12,3,5,Low
5091,65,9,5,85,45,10,10,7,13,9,8,12.5,8,7,5,9,0.69,8,7,8,134,0,9,9,High
5092,26,7,1,85,41,7,6,8,8,4,7,14.0,7,5,4,8,0.37,6,5,4,123,1,8,8,Medium
5093,39,4,2,89,41,7,5,6,12,6,7,8.7,6,6,4,6,0.09,2,1,3,124,6,6,6,Medium
5094,64,6,3,96,45,10,6,10,15,8,7,19.4,8,9,8,8,0.68,9,9,7,135,0,7,10,High
5095,33,6,3,90,34,6,5,5,13,6,6,8.3,6,7,6,7,0.77,4,6,4,138,5,4,6,Medium
5096,36,8,5,66,39,5,3,5,8,5,6,12.4,6,4,6,5,0.57,7,4,6,116,3,9,6,Medium
5097,36,6,1,61,34,8,4,7,6,2,7,4.9,6,3,3,4,-0.18,3,6,1,75,5,6,5,Low
5098,38,2,1,49,23,5,2,5,5,3,2,7.4,2,2,5,4,0.37,1,2,2,69,8,1,4,Low
5099,42,5,2,71,50,6,7,7,9,9,6,10.2,6,8,7,4,0.26,8,9,7,121,0,5,8,Medium
5100,39,7,0,82,32,6,6,3,12,2,2,4.1,3,4,5,2,-0.34,5,2,3,106,5,1,7,Low
5101,41,6,0,83,38,6,5,5,11,7,7,11.8,9,7,4,9,0.15,6,6,6,94,3,4,5,Medium
5102,31,7,1,48,40,6,5,5,11,7,3,5.9,4,8,9,5,-0.16,4,7,7,148,4,5,9,Medium
5103,37,8,3,60,37,7,7,7,10,7,7,7.5,7,7,4,8,0.23,4,6,4,91,2,7,6,Medium
5104,22,1,0,86,33,5,2,8,7,5,1,9.0,4,5,6,4,-0.12,3,6,5,96,5,6,7,Low
5105,23,6,1,81,36,7,8,9,12,9,7,14.2,5,5,8,8,0.47,4,9,7,121,4,7,9,Medium
5106,34,5,1,78,42,6,4,6,14,6,5,17.3,6,6,6,7,0.66,5,2,4,130,1,6,6,Medium
5107,40,7,7,94,39,10,8,9,17,8,9,19.1,9,10,10,7,0.63,9,8,9,156,3,10,8,High
5108,21,6,1,64,30,4,3,4,7,4,6,10.0,5,4,3,4,-0.19,4,2,3,107,9,8,5,Low
5109,61,8,2,100,36,9,5,8,16,10,8,17.0,8,9,8,9,0.69,8,10,10,145,4,9,9,High
5110,48,7,2,77,39,8,6,7,15,8,8,13.3,4,8,5,4,0.23,6,5,6,136,5,7,9,Medium
5111,49,6,2,74,34,6,7,6,11,8,8,15.5,8,5,4,6,0.02,5,6,6,105,4,4,4,Medium
5112,37,5,2,83,38,7,5,7,15,6,4,8.9,5,5,4,6,0.43,6,8,6,102,5,3,7,Medium
5113,26,6,0,82,36,6,3,6,7,1,4,9.8,6,1,3,5,-0.42,5,4,5,95,7,7,4,Low
5114,29,5,2,51,41,6,2,3,7,2,2,9.2,6,3,2,2,-0.5,5,7,3,93,9,6,2,Low
5115,45,9,3,92,35,6,7,10,15,6,6,12.5,4,4,8,7,0.1,8,7,6,125,2,5,6,Medium
5116,46,4,1,75,37,4,6,5,15,8,7,15.9,7,8,5,5,0.55,5,3,9,98,4,5,5,Medium
5117,47,10,3,71,41,9,9,7,17,9,10,19.9,7,9,9,8,0.74,9,8,5,121,3,8,8,High
5118,36,6,0,72,39,7,7,4,10,7,8,13.9,6,6,5,7,-0.03,5,6,3,118,3,7,6,Medium
5119,33,4,1,45,39,4,6,5,2,5,5,8.1,7,5,4,5,-0.03,3,3,4,105,10,1,7,Low
5120,52,9,5,91,40,8,9,8,17,10,9,16.6,7,10,6,10,0.72,7,8,7,148,2,8,10,High
5121,33,6,2,46,39,5,5,6,21,7,5,13.1,5,7,7,3,0.52,7,10,3,107,0,6,6,Medium
5122,43,5,1,68,43,6,4,7,10,6,6,15.1,2,5,5,7,0.61,5,4,7,119,4,6,7,Medium
5123,36,5,2,53,44,7,4,10,7,8,9,10.3,8,7,6,7,0.06,5,6,8,119,6,8,6,Medium
5124,50,8,1,56,47,10,7,9,20,9,9,18.5,10,8,8,8,0.77,7,8,10,139,1,7,8,High
5125,59,9,6,88,35,8,10,10,15,9,7,21.5,10,10,8,8,0.5,6,8,6,124,0,7,10,High
5126,44,7,3,71,43,7,4,7,6,9,7,11.0,5,9,4,9,-0.15,6,4,7,127,4,8,5,Medium
5127,44,5,3,74,36,7,6,5,15,8,8,16.0,8,6,7,9,0.29,6,9,8,118,4,6,7,Medium
5128,59,8,6,94,44,8,7,9,17,8,10,13.8,9,10,6,8,0.48,10,7,7,156,1,7,7,High
5129,48,5,2,53,42,5,7,8,11,5,6,14.1,6,8,6,4,-0.0,3,8,5,101,2,7,10,Medium
5130,27,4,2,67,36,5,2,5,8,5,8,7.5,3,4,4,7,-0.01,5,7,5,88,8,4,4,Low
5131,42,6,2,81,43,7,4,8,13,7,7,15.1,8,5,4,7,0.24,6,5,3,108,4,9,5,Medium
5132,37,4,0,74,53,7,5,2,12,6,7,13.0,6,3,7,5,0.33,8,8,6,92,6,5,6,Medium
5133,53,5,0,73,39,7,3,4,8,9,7,14.8,6,9,7,10,-0.12,3,4,4,115,0,5,7,Medium
5134,46,7,1,96,37,8,7,7,7,6,7,12.6,2,10,7,6,0.55,7,5,3,98,4,6,7,Medium
5135,42,3,4,73,41,6,4,6,14,6,7,11.6,8,7,6,8,0.14,5,10,3,124,5,6,6,Medium
5136,29,3,0,43,36,2,3,4,8,5,3,5.2,6,5,6,5,-0.3,3,5,3,86,7,4,4,Low
5137,51,10,5,93,38,9,7,10,16,10,8,17.5,9,9,8,9,0.84,8,7,8,135,3,9,9,High
5138,35,7,3,78,41,8,2,7,9,7,4,13.9,8,7,8,6,0.45,5,4,5,127,1,6,7,Medium
5139,39,7,1,82,40,7,4,8,7,6,6,13.0,3,5,5,5,-0.19,6,6,5,113,5,5,9,Medium
5140,36,7,3,68,42,8,6,8,12,5,6,12.5,5,4,5,5,0.29,4,6,7,113,2,6,6,Medium
5141,42,8,3,80,37,8,2,8,15,7,6,13.4,6,7,7,6,-0.28,7,6,5,128,5,7,9,Medium
5142,22,4,0,74,35,7,4,10,9,3,3,6.8,3,5,3,7,-0.39,2,2,4,95,12,4,8,Low
5143,35,3,1,71,36,3,3,3,12,2,3,10.6,3,6,3,5,-0.48,2,6,1,73,5,1,4,Low
5144,66,10,3,97,41,9,7,10,17,7,7,14.7,9,9,8,10,0.5,9,5,10,150,1,8,8,High
5145,40,8,4,91,43,9,8,8,16,8,8,15.1,10,9,9,8,0.51,9,5,10,133,1,8,10,High
5146,31,7,2,74,27,7,6,7,13,6,8,10.0,7,5,3,6,0.37,5,5,7,132,5,8,5,Medium
5147,25,3,2,40,35,5,3,3,9,5,2,9.8,6,2,4,4,-0.34,5,4,5,73,5,5,6,Low
5148,31,5,3,62,48,10,8,3,17,6,6,14.5,8,7,6,4,-0.0,7,7,9,121,1,6,7,Medium
5149,55,9,3,80,46,8,9,8,17,10,9,16.6,9,10,9,7,0.78,7,7,9,128,3,6,8,High
5150,55,8,5,90,40,8,9,9,10,8,9,16.6,7,10,8,9,0.85,8,6,7,155,2,7,9,High
5151,24,6,0,34,33,8,2,4,9,3,4,7.1,4,7,2,4,-0.43,8,4,3,76,11,5,5,Low
5152,25,5,1,47,39,2,3,5,13,6,6,7.6,3,1,4,4,-0.14,3,5,7,89,11,4,3,Low
5153,59,10,4,82,42,9,10,9,13,7,10,15.7,9,8,7,10,0.86,7,8,9,141,5,5,10,High
5154,44,7,2,77,41,6,6,5,12,8,5,5.6,6,6,4,6,0.67,3,7,6,125,2,5,9,Medium
5155,36,6,3,59,37,4,8,7,10,6,8,11.5,6,7,7,5,0.08,3,6,6,112,6,4,4,Medium
5156,25,4,2,40,42,4,3,3,9,5,4,5.7,3,5,3,2,-0.2,4,7,1,103,7,4,6,Low
5157,40,8,2,62,34,10,4,6,10,5,4,10.4,8,5,6,6,-0.17,8,9,7,105,3,7,7,Medium
5158,46,10,2,94,44,10,7,9,14,8,8,20.7,7,9,10,9,0.74,7,7,8,134,2,8,8,High
5159,48,10,3,84,47,10,5,8,17,9,10,15.6,9,9,10,8,0.61,9,4,8,129,3,10,9,High
5160,41,7,1,59,50,5,4,6,16,8,6,10.8,4,7,7,5,0.11,7,7,5,115,8,7,7,Medium
5161,41,3,2,88,36,8,4,6,8,5,6,9.8,8,7,5,5,0.67,6,7,5,103,3,3,4,Medium
5162,34,3,2,68,41,4,4,3,7,5,3,6.6,6,4,4,4,0.04,9,4,5,99,5,2,4,Low
5163,33,6,1,52,43,6,7,5,15,4,6,13.5,5,6,6,8,0.15,7,7,3,136,5,8,6,Medium
5164,39,7,0,100,41,7,5,8,15,8,7,13.6,6,6,5,5,0.11,6,7,6,145,5,8,6,Medium
5165,37,9,0,93,44,4,6,7,9,7,7,14.2,7,6,6,6,0.29,5,7,9,145,6,7,8,Medium
5166,42,6,3,80,35,6,6,7,7,6,5,14.2,7,8,5,8,-0.09,4,7,3,119,1,8,5,Medium
5167,50,6,2,63,37,6,5,5,16,8,7,10.7,7,6,7,5,-0.06,5,4,5,119,3,4,5,Medium
5168,27,5,0,67,36,2,3,8,10,5,5,17.9,3,6,4,3,0.06,3,6,1,108,9,3,5,Low
5169,23,6,3,56,45,7,7,6,12,8,6,9.5,6,8,5,7,0.14,6,6,6,112,4,7,5,Medium
5170,21,4,0,33,34,2,4,3,6,6,6,5.3,5,5,5,2,-0.2,9,4,6,97,6,2,5,Low
5171,23,1,1,42,29,5,5,4,6,2,9,5.9,1,6,3,2,-0.03,5,2,3,104,4,5,2,Low
5172,34,7,3,76,37,9,10,8,20,9,7,18.4,9,8,10,8,0.9,9,10,9,159,4,8,10,High
5173,36,7,3,63,36,5,4,4,9,8,9,12.4,7,6,4,8,0.06,5,7,3,127,2,4,6,Medium
5174,37,5,0,65,38,4,5,5,7,6,7,7.8,8,8,5,4,0.97,6,8,10,124,2,7,6,Medium
5175,49,8,5,79,33,7,7,8,21,9,10,18.2,7,10,7,9,0.39,7,7,7,118,3,7,7,High
5176,45,9,3,90,46,9,9,9,18,8,8,17.6,9,10,10,9,0.6,10,10,9,128,4,7,8,High
5177,43,7,2,54,39,5,7,8,10,7,6,10.1,6,6,6,8,0.43,3,8,5,115,6,3,7,Medium
5178,50,8,6,99,47,7,7,8,18,9,10,16.7,7,8,6,7,0.64,8,9,7,119,1,9,8,High
5179,33,6,4,83,47,5,6,7,11,5,9,13.7,7,9,3,5,0.65,7,7,4,125,4,8,5,Medium
5180,54,8,2,88,49,9,2,8,5,6,4,13.9,5,7,7,4,0.1,8,6,7,115,2,5,6,Medium
5181,46,7,1,60,38,6,5,8,12,6,5,11.9,8,7,6,6,0.24,6,6,1,114,6,8,8,Medium
5182,41,6,2,63,48,3,6,8,11,3,7,10.7,6,7,7,6,0.16,4,5,5,146,4,4,7,Medium
5183,41,8,2,56,38,7,4,4,10,6,6,11.5,7,6,6,7,0.39,7,5,4,97,5,7,7,Medium
5184,36,6,4,82,41,7,5,5,18,9,10,10.0,6,6,3,6,0.26,4,9,4,96,3,3,8,Medium
5185,28,3,1,87,36,3,5,3,3,5,3,5.6,4,5,5,7,-0.42,5,4,8,93,2,4,3,Low
5186,46,7,4,67,38,9,9,10,15,7,7,11.4,6,3,4,7,0.57,6,3,5,112,4,8,7,Medium
